Hour_of_Day,Amount,V1,V2,V3,V4,V5,Merchant_Type,Location_Distance,Transaction_Frequency,Is_International,Device_Type,Class
10,138.68428816732043,0.7265149187347837,0.29335964256383473,-0.358354505,-0.604804,-0.067210097,Travel,12.1714408,2,0,Mobile,0
21,166.3528571683649,0.499208584,-3.027273385,-1.064429024,3.609973863,-1.781676138,Online,0,8,1,Mobile,1
7,76.73966229192193,-1.071311981,-1.442343445,-0.63987655,2.844647478574505,0.7037748059483208,Online,11.804089842623148,9,1,Mobile,1
3,679.2940893,-1.141420596,-1.047265385,-3.891158519,5.353953097052492,2.3008986578293826,Online,214.4722151320133,7,1,Mobile,1
21,155.5275265241833,-0.321152187,0.10397992400908915,-0.627257991,-0.653355646,-1.40922213,Food,11.199862134111601,1,0,Desktop,0
10,77.41868794716048,1.0654147782383516,0.45342124550525176,-0.725878625,0.8036692496366378,-1.022825807,Electronics,5.636844652380097,1,0,POS,0
0,1078.4613965329745,-1.01168407,-2.840420656,-0.710603345,2.478871488933485,-2.473991201,Online,18.418260030221973,10,1,Mobile,1
13,3822.458211232406,0.603918188,1.4441995,-1.214441022,2.400347860557663,1.4487093076752044,Electronics,17.684720925467854,8,0,Mobile,1
1,4.388063064489252,0.5867431273444945,-2.339867637,-1.63450498,1.6144809754312042,-0.024230231,Online,0,6,1,Mobile,1
3,1810.0652216814738,3.2617281475407722,-3.191784073,-4.319803301,0.5810184676357448,-0.04958997,Travel,40.717640028516556,7,0,Mobile,1
0,146.35401789926175,-0.041679778,-0.61270201,0.7597531862669533,1.870443207327375,1.1728104434623736,Online,7.109506104759246,3,0,Desktop,0
13,277.13759423005996,-1.876858832,-3.888869664,-2.188258034,-0.150057743,0.621182728,Online,206.30833899863856,11,1,Mobile,1
12,217.67361586493521,0.947807502,1.098382717041002,-2.610102251,2.312743959190982,-0.808309312,Online,123.06478831094688,8,1,Mobile,1
9,22.33604845022652,2.1380552116340046,0.6353117835820689,0.19843136505042094,-1.07974064,-0.924815283,Retail,16.957480683434913,0,0,POS,0
2,1515.4850432983042,1.024317190930921,-1.726669831,-1.711952911,4.713362904282241,-2.071727891,Online,9.244705350153433,11,1,Desktop,1
22,8.135423836604781,-1.234844164,-2.963578801,-0.365809888,-0.193687824,-0.271536826,Online,77.42109177368923,3,0,Mobile,1
4,7.651482665801804,-1.979927016,-2.970617844,-2.366238181,2.8392607065591946,-1.329069451,Travel,327.5809979441825,8,1,Mobile,1
6,6.1889540807001655,-1.958921867,-1.782110144,-1.967379972,2.6561809809126595,-1.403631973,Online,31.608628892497727,6,0,Mobile,1
12,3.9027995690962047,4.016123859371259,-1.363565786,-1.706396846,0.8599909001909025,0.5168677880501177,Travel,62.112920648781326,9,0,Desktop,1
2,695.0744262,-0.219092347,-5.452342563,0.19326882133609558,2.520762223626068,-1.168745566,Travel,24.08343600475837,6,1,Mobile,1
7,46.45870688651054,-0.662643394,0.30584364441417755,0.629672871,-0.734550721,-0.696631943,Food,15.843846103943065,0,0,Desktop,0
6,141.46585055501842,-0.158436644,0.1109150976333842,0.087148008,-0.707408502,0.38468941710234816,Electronics,14.745757917281653,0,0,Desktop,0
6,12.450190148465559,-0.20293406,-3.688386472,-0.72017737,2.619517560272621,3.3055308272544734,Travel,111.54526754038913,9,0,Mobile,1
0,637.8508699241526,3.749215038823355,-3.417456999,-0.867492056,0.17655670644249827,1.579890185608177,Electronics,383.58447950718084,10,1,Mobile,1
2,34.51435614888268,-1.014477491,0.41196504454313526,0.7884822361427664,0.32313187141112687,-0.791585674,Food,36.314795586383084,0,0,POS,0
18,309.6300255160717,1.1806432316604467,0.19645108104365847,-1.177983823,1.8607090960530799,0.3908216235492104,Food,10.150674403873719,0,0,Desktop,0
4,425.4268494857443,0.2859540557823996,-0.609895287,-0.84413859,0.677097159,0.7766185580318082,Online,37.72962439549874,9,1,Mobile,1
9,76.97135962,1.2070265134276854,0.7910230386937182,-0.202358246,0.1267086884715438,0.63298793,Online,9.700783293159676,3,0,Desktop,0
4,10.112350085329712,1.658464317234608,-1.385511965,-1.852996556,1.9724439560093512,0.4177206572125282,Travel,0,4,0,Mobile,1
11,60.597584542682455,0.084797634,-0.775904386,-0.682551471,-0.708891952,1.9145293850027463,Retail,1.536826016632793,1,0,POS,0
13,99.52254215,-0.31506361,0.6302361987253822,-0.171716564,-2.257269999,0.2087368603002031,Food,7.928105522598287,4,0,POS,0
13,134.6595453949301,0.066178832,0.7491988165286851,-0.625753755,-1.909277915,2.2485298429378955,Electronics,38.53747509863748,1,0,Mobile,0
4,176.34270033159328,-0.094770672,-0.312130413,0.1697542999510717,-2.220489673,0.6377328123140145,Electronics,29.806375038973087,2,0,Mobile,0
1,1162.512287915363,-2.255018494,-1.067423752,-1.778135585,2.916220673210906,-0.194837381,Travel,34.81504397501662,7,1,Mobile,1
1,231.89441066996602,2.146244907974473,-2.484737053,-1.458363776,2.215152299120139,-1.378536717,Online,178.22925108174718,11,0,Mobile,1
4,183.09358960181999,0.5256894311441154,0.5586211590925041,-0.598208418,1.4814494565744072,0.34904218673034126,Online,225.33581629028362,4,0,Mobile,1
2,470.7227729175647,-1.422494428,-3.255793709,-1.868418158,4.6028524025710595,-0.763621295,Online,481.4389201619086,8,1,Mobile,1
21,175.02386705130712,-2.06752332,0.45150510871139354,-0.737293228,-0.575470707,0.34729326276985867,Retail,16.157145729684462,1,0,Mobile,0
15,47.21555722814667,-2.327599233,-0.263984297,-2.006402631,2.303044698086693,0.247513425,Food,7.315296607724346,0,0,POS,0
6,96.54330987305589,0.7704804366875033,-0.479634566,0.7706537165675023,0.3354665930776775,2.1185209986878184,Electronics,2.3933320145015156,0,0,POS,0
17,149.0738329196112,-0.673984016,-5.026499486,-2.02665027,1.5962245096526402,-3.306246866,Online,17.33170319814163,4,1,Desktop,1
4,915.7748093,-0.616392498,-2.859012254,-1.918458163,2.9632466233218557,-0.784090722,Travel,0,8,1,Mobile,1
9,38.06721410926021,0.48815426453882355,0.7684374973966008,1.1719163825273087,0.6672998731802249,1.2594589676690056,Food,7.6078734532231005,2,0,Mobile,0
2,451.61159499680264,-0.753314153,-2.205984849,-3.970126234,2.210186371,2.056905240538532,Travel,53.44535638339677,4,1,Desktop,1
0,912.7618611276082,1.0114023690229819,-4.13873479,-2.007821875,2.522649447644985,-1.387533771,Online,214.93489785780702,8,1,Desktop,1
16,135.01061576091175,0.095264064,0.1799085264201432,-0.96405864,-0.353246543,0.545051525,Electronics,9.487398107960685,2,1,Desktop,0
16,15.739713082951377,-0.084129583,-0.497696806,0.656005854,0.1870248209036594,0.663399107,Travel,22.95879353248962,0,0,Mobile,0
3,210.9679961,-1.572750406,-0.222042569,-2.226141279,-0.909195367,0.5712110417743173,Electronics,5.6705122976927305,0,0,Mobile,0
21,101.52164193478421,-1.203913968,-4.305380959,-1.031060405,-0.453673628,0.9229329358406541,Online,4.814334347835004,5,0,Mobile,1
5,70.00035314642125,0.6025353655868659,0.21706958064802997,0.7626601871662734,0.8367972180946409,-0.065313351,Food,0.6620638907072007,2,0,Mobile,0
3,664.3259615548676,-0.840837825,-1.681862068,-2.827800038,2.1026285316537305,-2.056652576,Electronics,16.830768731156258,7,1,Mobile,1
17,49.324482115832275,1.2053695557844908,1.0947228842396843,0.066339709,-1.98223994,0.5764423038170543,Food,53.46486585259313,2,1,POS,0
11,64.76860522018883,2.3464013239933985,-0.150741569,-0.90152334,-0.717208063,0.43117242766699027,Online,11.271802564733079,1,0,POS,0
5,256.97593759296353,0.6563853008413225,-0.333562477,0.427596461,0.056083398,0.6993223063078676,Retail,16.074531664875288,2,0,POS,0
9,74.42478157703894,1.4928318913651575,-1.556760866,0.8202291077126684,0.15138774180092823,-0.774789766,Retail,21.69506085321897,1,0,Desktop,0
9,24.317295268669227,0.7207272382960683,1.1009609483626293,-1.004979666,2.0450009110814196,0.9644882320212479,Electronics,52.789997208497425,0,0,POS,0
9,86.11535581,-0.534262023,0.8928231165569592,-1.296748657,-0.626938118,0.4713137619770016,Food,11.799348676204897,2,0,POS,0
9,85.19886609,0.20015166480742466,0.028738441,1.0964371507002373,-0.171306475,2.2329571767549248,Travel,21.119168658393644,2,0,Desktop,0
21,208.27472438996838,2.013320946097442,-1.329231055,1.9411705915114605,0.6498573741136284,0.8060498853569552,Food,3.2046672627601223,1,0,POS,0
21,3.061805849890259,-1.033403455,-3.680398104,-1.020354792,1.5541083883279398,1.0199854587550852,Travel,163.17522561290528,6,1,Mobile,1
4,6.530990804,-1.208916054,-3.756277589,0.25677711835471206,0.2672711552221566,-1.779147396,Online,163.51606072602988,5,0,Mobile,1
3,1024.4903051805188,-2.067398075,-2.00740275,-1.710898509,0.11825683180908486,0.45858296954632194,Travel,81.88087557231198,6,1,Mobile,1
1,10.096722483484966,-0.327146395,-2.240388513,-1.269861147,1.4824169955617417,-1.343379792,Online,6.191106517184853,8,0,Mobile,1
2,638.2837782795374,-1.303880886,-4.767315682,-0.878495947,1.9500342058519655,0.5974149814848129,Online,135.29804737963167,10,0,Mobile,1
18,202.04658555653268,1.6740194274372373,0.4042119146002209,-0.182572936,0.6824799707485644,-0.965955821,Electronics,12.698963244218957,0,0,Mobile,0
12,103.08596328632707,0.21635653459128767,-0.839146579,1.3498605220145055,0.35745814027230144,-0.58112728,Travel,31.74611827526774,0,0,Mobile,0
7,90.20169123040883,0.9717263097605029,-0.522212227,0.17674475603449596,-2.915389804,1.4562042828820287,Retail,24.14499452606042,1,0,Desktop,0
15,101.95544192709188,-0.298665391,0.9717380125217053,0.30560001014829036,-1.751526574,-0.967342114,Retail,24.26739746463793,0,1,Mobile,0
23,42.54371519,-1.140197198,0.7655040837808318,-0.16196305,-0.500762715,-0.424686847,Travel,1.6891874351668252,2,0,Desktop,0
3,224.30300446401546,-2.379264283,-1.216427069,-2.292208709,3.1123359162787017,1.8888419401861334,Travel,191.6201207908926,7,1,Mobile,1
10,90.24316148,-0.907991742,-0.023133519,1.2187102711423012,-0.65167844,-1.706406509,Online,21.934668758583882,1,0,Mobile,0
9,78.55000383175499,0.34752549402671107,0.883024558,0.1459060310282214,0.37459115155721917,-0.279419513,Electronics,2.126154501,4,0,POS,0
14,219.3568526798726,0.5198829317679478,-0.586136264,0.16929505251193963,0.5984957357286139,0.20748439092248103,Travel,9.565367936819326,0,0,POS,0
16,104.81365895233377,0.6031960730586848,-0.257565935,0.18220207789274437,0.5402662582784523,-1.150354364,Retail,1.545048888587976,2,0,Desktop,0
3,144.4361846329837,-2.897037332,-3.937240667,-1.68652146,1.8754784150560837,2.5537678435890063,Online,18.48981425990044,10,1,Mobile,1
17,227.62077532807936,-0.000485703,-2.100972567,-3.423203297,1.6288531453117432,3.7450755847587804,Travel,2.842592785275115,6,1,Mobile,1
10,188.55729983907932,-1.026061831,-1.286491086,1.5725741471116155,-1.312224386,0.14543858801574627,Food,3.6942194522059153,0,0,Desktop,0
17,118.89840983067525,0.40146596758452824,-0.225004903,1.0682940119000273,2.9709352037276755,0.9349398254486428,Online,2.1266598023948924,0,0,POS,0
2,807.6367739679191,0.8063611905715213,-1.757459307,0.5899990662721362,1.6064757475191382,1.965578118954103,Online,19.40590635713973,10,1,Mobile,1
9,89.18401662649872,-1.172173047,-1.092528162,-1.072518869,1.8405829103452236,-0.64775538,Electronics,26.29545538411253,1,0,POS,0
2,46.14981543024958,0.9680296071963479,-1.329321282,1.444920254642602,-0.833110262,1.0822738469140616,Electronics,2.513927089002091,1,0,Mobile,0
18,128.36028083321605,2.3388229415282447,-1.248688328,1.966870787025279,1.2483184433557513,-0.213549528,Electronics,35.18973443476972,1,0,POS,0
21,405.5543093729275,1.6172966719357276,2.612785747780019,-0.108888818,1.8383574507573246,0.12341966545920642,Electronics,229.9567425672155,7,1,Mobile,1
1,47.82899421780496,-0.244931741,-1.791491092,0.4569604476732889,2.475580329859999,0.3065460219410965,Online,421.5771187781937,8,1,Mobile,1
11,448.40150411941215,-0.53168127,-3.261897356,-0.222234959,1.2146121364157603,-1.022082115,Travel,168.08637145602205,5,1,Desktop,1
12,54.56404230294753,-0.391746761,-1.16986953,-2.562283486,3.3647116389237643,0.8514015152912608,Travel,13.78576185803298,8,0,Mobile,1
6,66.97054348219459,-0.760733847,0.2276393992468176,0.5076318704322085,-0.864235683,0.3073387760655314,Online,9.621635265,1,0,Mobile,0
7,184.82383425741764,0.2523982066520493,-0.640449976,-1.0203427,-0.039107303,-1.38125471,Food,11.505242435696855,0,0,Desktop,0
14,112.26543903110485,-1.138462591,-0.517216749,-0.597374138,-0.587079803,-1.612214609,Food,10.781063706978172,2,0,Desktop,0
23,87.05140016079366,-1.889697787,-0.157683132,0.31628042858926897,0.12672023234222515,-0.692043368,Online,11.359490360733377,1,1,Desktop,0
16,107.30792231244548,0.21960168181354867,-0.724755088,0.18201847088009798,-0.837829312,0.7120568041598824,Food,25.962847718611023,2,0,Mobile,0
20,102.06296428372626,0.021233066,-0.396934607,0.4630754063360629,0.7074608876884957,1.1624656807420841,Travel,1.5605652261550418,0,0,Desktop,0
0,905.3209969389077,-1.130574444,-2.237639817,-3.691219955,2.2046936049216623,1.2369803525963905,Travel,130.73919565729744,5,1,Mobile,1
1,70.49323024,-1.282696623,-0.99715318,-0.154237947,1.6369338608787378,0.8302910712421719,Travel,14.275723961433048,1,0,Mobile,0
2,279.09860942046595,0.2897440269140348,2.6099494209478524,0.5489984976655381,-0.05062492,1.3817035960959523,Online,1.8792169939283396,0,0,POS,0
8,544.7258517775799,-0.445315341,-2.807862122,-0.361685518,0.4395804324122593,0.076013221,Electronics,331.7011178469605,8,1,Mobile,1
4,72.03767817519255,-0.138944351,-1.270084739,0.8137729805832676,1.6035350746083237,0.6364243307301304,Travel,10.674518532050987,2,0,Mobile,0
7,61.61254273765312,1.7649718541264443,-2.477903509,0.2512582610566239,-0.495279785,1.8665616558599696,Retail,3.7792054495941048,3,0,Desktop,0
2,457.2200022962604,0.8130223077916392,-2.943246962,-1.964411599,1.3490835456099493,0.923784119,Travel,40.47918946841704,2,1,Desktop,1
14,1103.676153039378,-2.960369536,-1.3615503,-0.897973234,1.853060409879947,0.335595489,Online,463.0930958289988,8,1,Mobile,1
14,126.56032241090938,-1.274851571,0.4904698944501049,-0.299713115,0.20443370994279317,1.6005103401991503,Electronics,18.332952268581465,1,0,Mobile,0
3,103.34980389101962,0.15181909274375874,-0.11084851,0.9010563868989151,-0.735180322,-0.940227928,Food,2.4085138472833014,1,0,Desktop,0
2,713.076634,-2.821332209,-4.250829688,-1.285037186,4.135768551860027,0.24415699335302063,Online,378.5352341244862,12,1,Mobile,1
21,43.13527827078635,-2.001725481,-0.904131374,-0.061722147,-0.046578546,-0.628284155,Retail,33.06458189733308,1,0,Desktop,0
8,70.93483665234825,0.5323720112967234,-0.402583071,-0.768995118,0.8388904759274616,1.3637053215940615,Online,4.138440383520336,1,0,Desktop,0
13,681.8254022798113,0.44197992672654174,-2.803144445,0.035725783,2.238959653534149,-1.997567575,Travel,15.617820806239662,12,1,Mobile,1
0,634.5831270607815,0.5413596420217867,-1.844357989,-0.730093866,2.4029297944670462,-0.156828019,Online,0,10,0,Mobile,1
4,674.5909008387196,0.4377755826788557,-0.450241725,0.9951757150605784,-0.37184425,1.0865392316062823,Electronics,265.0316682899066,7,1,Mobile,1
3,1507.292698786229,-0.090727002,-2.696089369,-1.683220576,0.36365633801437497,3.078092322996093,Online,696.1960437056886,13,1,Mobile,1
18,206.53934219573992,-0.662188548,0.6108812830519882,0.6099168907834213,0.008868173,-1.898103166,Travel,4.190319569944917,2,1,Desktop,0
7,45.05073759170167,0.5161349660879432,0.7634238129842029,-1.465268815,0.33402201044028934,-0.16466866,Electronics,2.6120999356800785,0,0,Mobile,0
1,485.1474961350606,1.3279010764425687,-4.386668191,-1.027027041,1.3658459379773011,0.5347591949047927,Travel,211.42177415333703,9,1,Desktop,1
14,62.03184884476037,-0.501229007,-0.843371875,-0.316528253,-0.031926886,0.018320498950954285,Travel,29.124578262785704,1,0,Mobile,0
12,568.3118747361784,-1.02074021,1.0689434369867896,0.8264322884091108,-0.681179408,0.23460830936723895,Retail,30.63165508560891,1,0,Mobile,0
6,783.5580439073012,-2.144739104,-3.119250085,-1.691733796,1.1672332877698102,0.8052229648576134,Online,284.7742755067221,8,0,Mobile,1
20,291.29538163355045,-0.866730233,-0.057485749,0.9852731810259228,0.5183537121634308,0.9843786400224737,Retail,23.183596647262583,3,0,Desktop,0
0,812.8322579881957,0.4503421325884073,-1.448432384,0.000177481,-0.066278714,-1.030808075,Electronics,108.04447961324463,5,0,Mobile,1
7,45.026190144576475,-2.139627564,0.9798322570613639,-0.798362305,0.560234485,0.12552636842381093,Retail,19.80216808017274,2,0,POS,0
2,391.0098749722942,0.8384603296798785,-0.065532893,0.38263445979100374,1.3924619533612876,0.3031659426555469,Electronics,40.562160789236295,9,1,Desktop,1
4,785.2244250798683,1.1641471900283171,-1.466359994,-0.483808118,3.1354139959134386,1.2146888610950746,Travel,22.87820683,11,1,Mobile,1
1,334.5981586699188,-1.256746459,-1.930914465,1.5752433079953074,1.0389492284377977,-2.335535897,Online,0.8070022635805915,9,0,Mobile,1
0,100.84147841240261,-1.050800338,-1.407093085,-1.013872454,1.9334578589176457,1.3457482439042463,Travel,164.32264233112943,8,1,Mobile,1
1,419.3531495770795,0.052075381,-5.332620736,-0.26887901,-1.132906296,-0.142364984,Online,906.0234716659132,8,0,Desktop,1
2,11.658757764178896,-0.252084498,-1.456846618,0.19089696057667793,-0.292601429,0.23673585633966462,Travel,240.6353272746348,5,0,Mobile,1
1,1386.2395494769942,0.18908059658438547,-2.880142585,-0.370460904,-0.588734267,0.8583255997854584,Travel,132.52977712762316,7,0,Mobile,1
1,174.95128239677675,-0.141136822,0.16135518823182887,1.454370152260836,0.5056716944342423,-0.298670695,Travel,30.48635577702233,1,0,Desktop,0
18,129.90446152231416,1.2647695267749652,-0.236177898,-0.819378529,1.8073789026460552,0.24639912913394163,Online,23.522676153413464,2,0,Mobile,0
2,574.6251363286092,-0.603024635,-0.142294076,-1.519863397,2.1431368571160916,-1.15198016,Online,0,9,1,Mobile,1
5,220.10233100242772,-1.965270008,-1.890588051,0.7866749640083167,2.1126539352170335,0.3225870425977818,Online,311.25988979928985,11,0,Mobile,1
6,2030.2651488401384,-1.881274356,-4.322199945,-3.078400184,1.550704089498737,-0.146225022,Online,48.31396522025699,4,1,Mobile,1
22,116.05880385007103,0.735468509,-0.406216257,-0.084729244,-1.19797463,-0.008311362,Online,15.905254492320807,1,0,POS,0
3,6.524818445873134,0.037535207,-2.428068613,-0.987297279,1.2337132744344013,-0.217623051,Online,0,5,1,Desktop,1
5,44.89180895905346,0.6337159007251949,-0.572560593,-0.17691188,-0.623754242,0.031881104,Travel,14.264973144518757,1,0,Desktop,0
9,201.7520119000315,0.6131224992291844,-0.032372786,1.5809480331403196,-0.861090504,0.4050995776689269,Retail,7.5472962699680535,0,1,Desktop,0
3,1843.1695208541892,-1.825207315,-2.411808331,-0.708539413,2.290122907898332,0.22981017445050198,Electronics,8.569174769729056,11,0,Mobile,1
23,1828.5922648607593,-2.451204532,-2.405546933,-2.076286655,0.9710517782490629,1.0599794158771765,Electronics,186.5542597200395,5,1,Mobile,1
0,195.29671287938575,-1.020625041,-0.447674366,-0.634409311,0.8264806848326617,0.6578311552437913,Travel,19.955556893382127,3,0,Mobile,0
18,602.6004691,-1.128124367,-1.458751172,-1.852577986,1.832578059623855,-1.998683527,Travel,53.79975801888607,5,1,Mobile,1
12,179.83896395632982,-0.771156155,-1.190606924,-0.521803678,1.0045540765795573,-0.372133378,Online,0,4,0,Desktop,1
4,138.17488052201963,0.9991495946171859,0.6082426625071672,0.13840811136757827,0.099786308,-0.745165199,Electronics,7.648853485943538,2,0,Desktop,0
21,134.08883476262696,1.1984823523838992,1.132068339047842,-0.134420334,-0.466714495,-0.156784406,Online,28.332941738012636,1,0,Mobile,0
3,94.64830673,-0.29289083,0.7681257118783844,-0.695283689,1.2655488236068289,-0.507307432,Online,13.637191086567434,0,0,POS,0
1,573.2944151463676,-0.348807424,-0.468617338,-0.581789249,0.8744678667388299,-0.009642143,Travel,442.1689275596456,7,1,Mobile,1
22,176.53998683270842,-0.705433724,0.4735735373322883,0.31857052237092287,1.2833349961088085,1.0978631658155484,Online,1.3662475397041973,0,0,Mobile,0
18,45.14984634297194,0.089187697,0.36526920005909214,-0.724218566,-0.347054011,-0.323850938,Food,20.04558686643902,2,0,POS,0
13,52.37103099137523,0.20252088273393662,-1.450744654,1.0264161759931218,0.9207474469776205,-0.568514118,Retail,17.53246178256661,0,1,Desktop,0
10,44.44824351773655,0.8064755550022653,0.3578645563429395,1.7060433092537794,0.20124094126030537,0.5162873424327697,Electronics,13.364423309875088,0,0,POS,0
9,407.1219349405331,0.8898006423845244,-1.977243899,-0.894501717,4.1380819082621025,0.8418301061770136,Travel,97.19730605428488,10,1,Mobile,1
20,42.03383509750723,-2.302118051,0.5454569028494952,0.30213764311265323,-0.118411922,-0.874326107,Travel,15.43965782900546,1,0,POS,0
11,55.758533932024115,-0.152544948,-0.070859167,-1.104934621,0.23843602452533633,0.38197455076590375,Retail,0.795846655,1,0,POS,0
9,167.38094447792886,2.4545626734532706,-2.256735274,-0.543806938,2.1577425886792025,-3.713238394,Travel,165.74337805651598,7,1,Mobile,1
17,75.00645431494917,-0.438114927,0.9399325711491803,0.4641742169274627,0.095848884,-0.482721917,Online,30.52020154061148,0,0,Mobile,0
20,777.1995950178614,0.850517148,-6.52100482,-1.697889551,2.863518446535867,-1.582884618,Online,129.47632682572154,3,1,Mobile,1
4,95.68327271609986,-0.3064518,-0.433892818,-0.743492519,0.3521967366878146,-1.833600862,Electronics,28.30092308545765,3,0,Mobile,0
2,910.0829531191066,0.26709892343140157,-5.141182977,0.7841665495966101,2.363045655,-4.461414981,Travel,68.08086003673374,8,0,Mobile,1
10,278.4705794181168,-0.581621472,-1.83291819,-0.208671351,1.1628665268526617,-1.750868867,Electronics,168.4357178717537,7,1,Mobile,1
6,264.7867543198243,-1.099248558,-0.300708378,-0.917671296,0.8881075723061893,-2.731171433,Food,9.927764612686262,4,0,Mobile,0
3,1042.527676082504,0.6277842287037745,-3.709031586,-0.262780991,0.5197127306119891,3.1589536377875724,Travel,0,6,1,Mobile,1
7,155.15343539712217,0.8818182802006649,0.20724466180087722,0.22965731280779583,0.7928800194669187,0.12048426351309095,Electronics,21.815771276050164,1,0,Mobile,0
16,973.7447162300396,0.041896085562418355,-3.387993776,-0.739862154,1.1266685068155855,1.0899686917299343,Travel,0,5,1,Mobile,1
23,91.44614975575371,-1.227524243,0.9385715398455845,0.9785572955377009,-1.289719306,-1.290154859,Food,29.053647865083583,2,1,Desktop,0
17,153.64731915013982,0.043804557,-0.318202458,-2.612763088,0.2072562318019896,2.2012140670679763,Online,41.191820381754155,2,0,Desktop,0
2,1275.986160822532,1.6694859942036717,-1.127411638,-3.75265477,1.0492611971599985,1.2650748101451528,Travel,159.04140056223883,6,1,Mobile,1
3,1348.6500259372444,1.9474934843820904,-0.976394016,0.2552008046296619,1.9103227269687637,-0.214683344,Electronics,86.07348691244877,6,0,Mobile,1
2,1092.8114955577155,-0.417909946,-0.207710302,-2.166724501,0.7998529948858314,-1.660122015,Travel,23.94447523376411,14,0,Mobile,1
19,40.78245478109051,-1.65986785,0.8535519082398223,-0.426772281,0.114893197,0.3887600256235102,Food,35.47704214228841,0,0,Desktop,0
7,45.901653494672516,0.8403635995547787,0.5669309652814761,-1.337756988,-0.389966476,-0.50197958,Retail,0.4650975237340956,2,0,Mobile,0
22,90.03124381595622,-0.275963096,2.7509485335216635,0.19384934914930416,0.39094871127476954,-0.606412341,Food,19.020188348142987,2,0,Mobile,0
3,84.21832934264415,0.9430406415610397,-0.732410036,0.3172558056765597,1.0124204522399554,-0.590399129,Retail,10.287844847801987,1,0,Mobile,0
17,437.59966489276394,0.36211236927169677,-5.094036304,-0.10468309,1.1731917773667941,1.7525502711359828,Online,56.374242425887026,10,0,Desktop,1
1,101.07310782966658,-0.883444106,0.14556948043974274,0.37244517518931264,1.8053080564662305,1.1115754419045416,Online,20.537856536938428,1,0,Desktop,0
9,177.02620325450252,0.058244361,1.5150263841047142,-0.3028079,2.051348550253969,-0.517981305,Electronics,7.484019085483392,2,0,Mobile,0
12,40.86038046657543,1.3083383670543278,-0.941685976,0.40567675186961755,-0.29025626,1.3531846761807327,Online,11.236733525446246,0,0,Desktop,0
9,390.74752223307166,-0.292208557,-0.110467552,-0.248669109,1.9967178309951759,-1.537422198,Online,54.237351935327005,8,0,Desktop,1
14,30.201162662832076,-1.034805163,-1.439122489,0.891219681,-0.289132266,-0.599019936,Travel,4.356677829698563,0,0,POS,0
2,195.49819418840642,-3.819659866,-3.443389857,-1.24729332,0.8735263608335427,0.5477004337433249,Online,39.369378247557506,10,1,Mobile,1
18,67.49933180616503,-0.772164687,0.17346566566864968,0.2745818493125527,2.225771172415349,-0.899076401,Online,6.616278334,0,0,Mobile,0
10,99.67669494,-0.410136262,-0.882631916,-0.581327212,-0.374802502,-0.586427598,Travel,20.65206210581607,0,0,Mobile,0
23,23.940617639144325,0.819999136,-0.621234365,-1.032798812,0.2779303704666441,0.5505758032849472,Online,60.10841546549881,0,0,Mobile,0
6,86.18574161349191,-1.120849268,0.7966304793356654,-1.191006072,-0.681161217,1.2019929469918094,Retail,6.7638967270563315,0,0,Mobile,0
12,105.62948268548901,1.5537518857296357,1.4415557425112338,0.39396628787505783,-0.346674291,0.2990658096979708,Food,14.154839902970767,1,0,Desktop,0
12,84.74837119436721,-1.337152211,-2.114610362,0.4982800699350757,-1.214386151,-1.190682358,Travel,5.874545477227158,0,0,Desktop,0
1,749.9202808034962,3.059560558418902,-2.28464041,-1.128475758,0.085843254,-0.667295336,Online,148.20039960877804,11,0,Mobile,1
2,173.19345630131164,2.3321162378037696,-4.379644571,-1.061929766,2.6528928848102358,0.836960264,Travel,56.35595175438303,6,0,Mobile,1
19,198.6150707499107,0.14116624938799208,0.10739635562395039,1.0508714491459583,1.0661970143826625,1.700505779,Travel,3.153828258954194,0,0,Desktop,0
19,91.97943270468612,-1.647693535,-0.316766476,-0.130546631,-0.369602032,0.985555297,Travel,15.923869760304257,0,0,POS,0
3,7919.542568714842,-0.056340579,-4.419338465,-0.56513901,2.8329470367586262,2.663248367784621,Online,0,8,0,Mobile,1
1,1044.8180146255359,-0.572435993,-1.354182172,-1.940635471,-1.497498723,-0.479331432,Travel,1.8232700984860146,14,0,Desktop,1
10,2284.311598852971,-3.734878567,0.772064147,-1.939270585,3.626733343531494,3.1066732807876187,Travel,141.43363663348066,10,1,Mobile,1
9,1192.7091019512745,0.30948433391454266,-3.110572841,-3.283589763,-0.283907204,0.8379340928338488,Electronics,17.047013108452983,6,0,Mobile,1
11,28.902194503061402,-0.82364313,-0.488313212,0.031584656,1.2660542341170993,-0.460212403,Online,4.473470001395808,0,0,POS,0
2,621.4678167443262,-1.346681858,-4.817224853,-0.065964172,1.129663485849514,0.3662280230466513,Travel,207.6275480325127,6,1,Mobile,1
23,194.07399035761173,-0.203678635,-2.585653225,0.07021065,0.5447508943195698,0.41246819014486247,Travel,31.871348435413875,0,0,POS,0
3,140.3671757583154,-0.923491104,-2.556365505,0.328852682,2.9403923942794847,0.25633233650619475,Electronics,0,7,1,Mobile,1
9,25.19547183510479,2.078156617110029,0.7803235903028443,0.2731852140913214,0.2639580239476008,1.0041108560006486,Retail,3.0692639490593487,1,1,Mobile,0
3,1469.894910182841,-1.016997911,-3.211043952,-1.029109665,5.188153744926294,3.105397650264481,Travel,149.77081886805803,13,1,Mobile,1
